Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 20:48:53 +0000 2016,"RT @ATT: To our customers w/ loved ones impacted by #HurricaneNicole, we'll credit calls/texts from U.S. to Bermuda 10/13-15: https://t.co/…",Positive,88.9979,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 20:47:09 +0000 2016,"RT @ATT: To our customers w/ loved ones impacted by #HurricaneNicole, we'll credit calls/texts from U.S. to Bermuda 10/13-15: https://t.co/…",Positive,88.9979,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 20:12:57 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,Positive,84.3125,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 20:05:03 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,Positive,84.3125,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 20:03:59 +0000 2016,"RT @ATT: We're adding VA to FL, GA, SC and NC for waived data overage charges to cust. affected by #HurricaneMatthew https://t.co/5gyyRvQm0S",Neutral,58.0967,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:57:58 +0000 2016,RT @ATT: It’s here! Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/xJbyqHjhMV https://t.co/3Wf…,Positive,98.0584,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:53:13 +0000 2016,"Why Randall Stephenson, CEO of Dallas-based @ATT, keeps a list of 45 companies he wants to buy… https://t.co/FwfDTADHSC",Positive,67.7543,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:30:21 +0000 2016,RT @ATT: It’s here! Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/xJbyqHjhMV https://t.co/3Wf…,Positive,98.0584,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:27:04 +0000 2016,RT @ATT: It’s here! Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/xJbyqHjhMV https://t.co/3Wf…,Positive,98.0584,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:16:43 +0000 2016,Don't bother asking @ATTCares for anything.  They have no interest in helping.  It should be @ATTDoesNotCare_,Negative,99.8021,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:15:35 +0000 2016,"RT @ATT: We're adding VA to FL, GA, SC and NC for waived data overage charges to cust. affected by #HurricaneMatthew https://t.co/5gyyRvQm0S",Neutral,58.0967,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:12:51 +0000 2016,RT @ATT: It’s here! Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/xJbyqHjhMV https://t.co/3Wf…,Positive,98.0584,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:10:50 +0000 2016,@ATTCares You cut off my phone WHILE I was on the phone w/ you.  Then you tell me to call...knowing my phone doesn't work?  Seriously?,Negative,99.6523,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Thu Oct 13 19:10:35 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,Positive,84.3125,,Twitter
